directed_rnbrw,backtrack,directed_cycle,zigzag,zigzag_cycle,weighted_zigzag
4.01,2.01,3.01,1.01,16.009999999999998,2.1544967642229302
2.01,2.01,3.01,3.01,12.01,1.2082142857142857
0.01,0.01,13.01,1.01,11.01,1.918473836105415
2.01,0.01,6.01,1.01,15.01,0.8328535353535353
1.01,3.01,5.01,0.01,18.009999999999998,1.7631746031746032
0.01,0.01,6.01,0.01,19.009999999999998,2.3726684618063927
0.01,0.01,15.01,0.01,21.009999999999998,0.5755806182121972
1.01,0.01,10.01,0.01,11.01,1.9352747252747253
1.01,0.01,11.01,1.01,16.009999999999998,1.8076513682396036
4.01,2.01,16.009999999999998,7.01,10.01,0.4277521008403361
1.01,3.01,12.01,2.01,16.009999999999998,1.380008796993028
0.01,0.01,16.009999999999998,0.01,12.01,1.2524993037866037
3.01,5.01,7.01,0.01,14.01,1.786353718745023
1.01,1.01,5.01,1.01,16.009999999999998,0.9901499154440331
2.01,4.01,12.01,3.01,21.009999999999998,0.357985347985348
0.01,1.01,7.01,1.01,20.009999999999998,2.03724726254138
0.01,1.01,6.01,0.01,18.009999999999998,1.26
3.01,1.01,11.01,2.01,13.01,1.1245021645021644
2.01,2.01,10.01,2.01,19.009999999999998,1.9934457209457206
1.01,2.01,9.01,0.01,26.009999999999998,3.315357142857143
0.01,1.01,10.01,2.01,21.009999999999998,0.9306349206349205
4.01,2.01,5.01,2.01,16.009999999999998,1.0834566158479202
0.01,3.01,3.01,4.01,18.009999999999998,0.8456060606060607
4.01,2.01,7.01,1.01,11.01,0.91907605466429
0.01,0.01,0.01,1.01,21.009999999999998,0.8585811602190913
1.01,2.01,2.01,0.01,14.01,0.6493217893217893
0.01,0.01,8.01,0.01,14.01,0.602156862745098
0.01,1.01,4.01,0.01,19.009999999999998,1.079064843202774
1.01,0.01,8.01,2.01,16.009999999999998,0.8929984628897673
1.01,4.01,10.01,1.01,15.01,1.0876126651126652
3.01,3.01,4.01,0.01,11.01,1.2226554001554
0.01,0.01,0.01,0.01,12.01,1.2314387464387466
3.01,1.01,7.01,1.01,15.01,0.6009090909090908
3.01,2.01,13.01,3.01,11.01,0.7907239057239057
2.01,1.01,2.01,1.01,17.009999999999998,0.4278321678321678
0.01,0.01,2.01,2.01,9.01,0.9796437620350662
0.01,1.01,2.01,1.01,21.009999999999998,0.6922723028605382
0.01,0.01,1.01,0.01,17.009999999999998,0.5815542627307333
0.01,0.01,2.01,1.01,13.01,0.4835162344507695
0.01,0.01,0.01,2.01,10.01,0.40761904761904766
0.01,0.01,5.01,1.01,15.01,0.9026587301587301
0.01,0.01,4.01,0.01,17.009999999999998,1.0920063993977036
0.01,1.01,1.01,1.01,12.01,0.3904945054945055
0.01,1.01,2.01,0.01,16.009999999999998,1.1647619047619047
0.01,1.01,1.01,2.01,16.009999999999998,0.6854901960784314
0.01,0.01,2.01,0.01,19.009999999999998,2.115383022774327
0.01,0.01,2.01,2.01,15.01,0.6818253968253969
0.01,0.01,2.01,1.01,13.01,1.2423851872764915
1.01,0.01,0.01,0.01,13.01,0.05545454545454546
0.01,1.01,0.01,0.01,21.009999999999998,0.6014272030651341
0.01,0.01,2.01,1.01,11.01,0.9633637256463343
0.01,0.01,6.01,1.01,17.009999999999998,0.3128656126482213
0.01,2.01,2.01,1.01,15.01,0.9964247311827957
0.01,0.01,6.01,2.01,17.009999999999998,0.9088045479424791
0.01,0.01,4.01,2.01,6.01,0.7893040293040292
0.01,0.01,3.01,1.01,14.01,1.6544444444444444
1.01,0.01,3.01,0.01,16.009999999999998,1.3361904761904762
1.01,0.01,6.01,0.01,12.01,0.9461111111111111
3.01,0.01,7.01,1.01,11.01,0.43430069930069937
7.01,0.01,5.01,2.01,23.009999999999998,1.5683333333333334
1.01,4.01,3.01,2.01,19.009999999999998,1.1164853177726175
0.01,0.01,8.01,1.01,14.01,1.6579166666666665
1.01,0.01,6.01,1.01,12.01,1.2067000390913434
0.01,1.01,3.01,0.01,22.009999999999998,1.1571306471306473
0.01,0.01,5.01,0.01,18.009999999999998,0.5777538440696335
0.01,1.01,2.01,1.01,7.01,1.090607315389924
0.01,1.01,5.01,0.01,22.009999999999998,2.298888888888889
1.01,0.01,3.01,0.01,12.01,0.4958945483945484
0.01,0.01,3.01,1.01,14.01,0.7506926406926406
0.01,0.01,4.01,2.01,11.01,1.4778661616161615
2.01,0.01,5.01,1.01,14.01,1.801944785840781
2.01,0.01,5.01,0.01,17.009999999999998,2.2160045948203844
1.01,0.01,6.01,0.01,19.009999999999998,1.371050061050061
1.01,1.01,3.01,1.01,20.009999999999998,0.5556349206349207
2.01,0.01,6.01,1.01,14.01,0.912933177933178
1.01,0.01,1.01,1.01,15.01,1.064123654123654
1.01,0.01,4.01,1.01,10.01,0.8786868686868686
1.01,3.01,5.01,3.01,19.009999999999998,0.7314285714285713
1.01,0.01,6.01,0.01,23.009999999999998,0.5351152073732719
0.01,1.01,9.01,0.01,19.009999999999998,0.9474598539890894
1.01,1.01,5.01,0.01,27.009999999999998,1.2869230769230768
0.01,0.01,8.01,1.01,17.009999999999998,0.7623759765139075
0.01,1.01,3.01,1.01,34.01,0.61
2.01,0.01,5.01,0.01,23.009999999999998,1.9612783110609195
1.01,0.01,5.01,1.01,29.009999999999998,1.5266666666666666
2.01,0.01,4.01,2.01,16.009999999999998,1.0277206851119896
23.009999999999998,6.01,89.00999999999999,1.01,16.009999999999998,0.43925495557074506
16.009999999999998,6.01,76.00999999999999,1.01,19.009999999999998,0.553073593073593
8.01,11.01,49.01,0.01,18.009999999999998,1.8267729930887822
11.01,15.01,80.00999999999999,3.01,16.009999999999998,2.1385409035409033
12.01,12.01,89.00999999999999,1.01,16.009999999999998,1.294096459096459
0.01,3.01,2.01,1.01,13.01,1.0372527910685805
0.01,0.01,1.01,1.01,13.01,0.745014005602241
0.01,0.01,1.01,0.01,18.009999999999998,0.7233699633699633
0.01,0.01,1.01,4.01,15.01,0.8516847041847041
1.01,0.01,1.01,1.01,15.01,0.11714285714285713
0.01,1.01,1.01,2.01,13.01,1.3671484071484072
0.01,0.01,3.01,0.01,14.01,1.1426846100759145
0.01,0.01,3.01,2.01,14.01,1.6175757575757574
0.01,0.01,2.01,1.01,16.009999999999998,1.5226984126984127
0.01,0.01,1.01,0.01,16.009999999999998,1.4909523809523808
0.01,0.01,1.01,2.01,15.01,0.7459929234851835
0.01,0.01,0.01,0.01,16.009999999999998,0.7540476190476191
0.01,0.01,0.01,0.01,11.01,0.9690580171462524
1.01,0.01,0.01,3.01,14.01,0.4023992673992674
0.01,1.01,4.01,0.01,17.009999999999998,0.5070238095238095
0.01,0.01,3.01,3.01,19.009999999999998,1.0078678184560537
0.01,0.01,2.01,1.01,9.01,0.901185611773847
0.01,0.01,3.01,1.01,13.01,0.7083516483516483
0.01,0.01,0.01,1.01,12.01,2.0989531781091886
0.01,0.01,1.01,0.01,19.009999999999998,0.6321102426984779
4.01,2.01,10.01,1.01,19.009999999999998,1.9083076563958918
0.01,3.01,12.01,0.01,21.009999999999998,1.334986124986125
3.01,1.01,10.01,1.01,19.009999999999998,1.0143220668220667
0.01,6.01,10.01,0.01,22.009999999999998,1.3057033162915515
0.01,0.01,10.01,0.01,22.009999999999998,0.6749170274170274
0.01,2.01,14.01,0.01,16.009999999999998,0.8675937950937951
7.01,4.01,18.009999999999998,3.01,13.01,0.6783281247241204
6.01,0.01,26.009999999999998,0.01,10.01,1.6483116883116884
5.01,1.01,23.009999999999998,1.01,16.009999999999998,0.28278094033312245
1.01,2.01,17.009999999999998,1.01,16.009999999999998,1.5974626218946706
0.01,1.01,9.01,0.01,25.009999999999998,1.5857326007326007
3.01,0.01,1.01,3.01,18.009999999999998,0.25919198448610214
0.01,0.01,4.01,2.01,11.01,0.31009023234829686
0.01,0.01,3.01,0.01,18.009999999999998,0.656006771006771
0.01,1.01,3.01,0.01,14.01,0.7104329004329004
0.01,0.01,3.01,1.01,16.009999999999998,0.9523160173160176
0.01,0.01,0.01,0.01,25.009999999999998,1.1024353424353424
1.01,0.01,1.01,1.01,16.009999999999998,0.1850092013249908
1.01,0.01,1.01,3.01,20.009999999999998,1.2076573025486068
1.01,0.01,0.01,0.01,15.01,0.5159523809523809
1.01,0.01,1.01,1.01,10.01,0.918342534658324
0.01,0.01,2.01,0.01,14.01,0.4732094069165007
0.01,0.01,1.01,0.01,10.01,1.1471346045259088
0.01,0.01,2.01,1.01,8.01,0.6226373626373626
0.01,0.01,2.01,1.01,7.01,0.7818253968253968
1.01,1.01,5.01,1.01,17.009999999999998,0.6799850873763917
0.01,0.01,1.01,0.01,18.009999999999998,1.2366816516816515
0.01,0.01,0.01,3.01,11.01,1.8399875563033454
0.01,0.01,3.01,0.01,14.01,0.9404093567251461
2.01,0.01,4.01,1.01,15.01,0.8628147291305187
0.01,0.01,1.01,1.01,16.009999999999998,0.9362371615312793
0.01,0.01,0.01,1.01,20.009999999999998,0.9968876292789335
0.01,0.01,2.01,0.01,13.01,0.6503318903318903
0.01,1.01,2.01,0.01,15.01,0.43517515114030947
0.01,0.01,2.01,1.01,18.009999999999998,0.5140204678362573
0.01,1.01,2.01,0.01,14.01,0.34535353535353536
5.01,1.01,56.01,0.01,6.01,0.5543042322837719
10.01,1.01,78.00999999999999,1.01,7.01,0.8785897435897435
7.01,2.01,70.00999999999999,1.01,8.01,0.7149926380808732
7.01,4.01,64.00999999999999,0.01,13.01,0.9656623931623931
6.01,6.01,61.01,0.01,10.01,1.0957859531772574
0.01,0.01,1.01,0.01,10.01,0.729047619047619
0.01,0.01,0.01,2.01,13.01,0.7358186705767352
0.01,1.01,0.01,0.01,18.009999999999998,0.9454196528109571
0.01,0.01,1.01,5.01,16.009999999999998,1.2175757575757578
0.01,0.01,1.01,1.01,15.01,0.7224129955012308
0.01,1.01,0.01,0.01,17.009999999999998,1.626002461590697
0.01,0.01,1.01,1.01,16.009999999999998,1.2033243255504917
0.01,0.01,0.01,0.01,9.01,0.9780020703933747
0.01,0.01,4.01,2.01,13.01,1.4115669419132417
0.01,0.01,1.01,1.01,12.01,0.5366955266955267
0.01,0.01,2.01,1.01,17.009999999999998,1.4889432789432788
0.01,1.01,0.01,2.01,15.01,0.8377833277833276
0.01,0.01,0.01,1.01,14.01,1.1988601594483945
0.01,0.01,0.01,0.01,15.01,1.0203305219684529
0.01,0.01,0.01,1.01,13.01,0.41777041585865116
0.01,0.01,1.01,1.01,15.01,0.5818001890582536
0.01,0.01,0.01,1.01,15.01,0.8255727890073241
1.01,2.01,5.01,1.01,6.01,0.27984126984126984
1.01,3.01,15.01,2.01,20.009999999999998,0.908145318733554
6.01,1.01,22.009999999999998,2.01,18.009999999999998,0.7216096866096865
6.01,9.01,15.01,2.01,19.009999999999998,1.4293037956195849
3.01,3.01,17.009999999999998,0.01,19.009999999999998,0.35347826086956524
3.01,3.01,16.009999999999998,0.01,19.009999999999998,0.914563492063492
3.01,5.01,32.01,1.01,14.01,1.6283061821219715
1.01,0.01,17.009999999999998,1.01,15.01,0.5647619047619048
3.01,2.01,21.009999999999998,2.01,15.01,0.34650793650793654
0.01,0.01,21.009999999999998,1.01,16.009999999999998,0.5648048048048048
1.01,0.01,17.009999999999998,1.01,17.009999999999998,0.7236283342165695
2.01,2.01,8.01,1.01,10.01,1.1720773525552313
6.01,5.01,12.01,0.01,12.01,1.1907106484482526
0.01,0.01,21.009999999999998,1.01,19.009999999999998,1.4305608718766611
1.01,2.01,20.009999999999998,0.01,18.009999999999998,1.103672482488272
1.01,1.01,17.009999999999998,2.01,19.009999999999998,1.0357631257631257
1.01,3.01,12.01,2.01,20.009999999999998,1.5571912307650846
0.01,11.01,0.01,1.01,17.009999999999998,2.347985114300904
6.01,1.01,8.01,1.01,15.01,1.5587632984126674
2.01,9.01,17.009999999999998,3.01,13.01,0.92336584562391
1.01,2.01,25.009999999999998,2.01,11.01,1.2740650199473729
14.01,8.01,42.01,0.01,12.01,1.3478603054124874
0.01,4.01,16.009999999999998,1.01,11.01,1.2654435760318115
8.01,3.01,60.01,0.01,17.009999999999998,1.0298412698412698
15.01,10.01,44.01,0.01,18.009999999999998,1.9539865689865688
5.01,6.01,64.00999999999999,1.01,15.01,0.5641666666666667
2.01,0.01,64.00999999999999,0.01,12.01,0.9857326007326006
11.01,4.01,57.01,1.01,17.009999999999998,1.9022799422799421
6.01,11.01,44.01,1.01,12.01,1.932637085137085
0.01,0.01,1.01,0.01,21.009999999999998,1.377764823838678
0.01,0.01,1.01,1.01,18.009999999999998,1.5271520146520148
0.01,1.01,0.01,1.01,20.009999999999998,1.2161006022962546
0.01,1.01,0.01,0.01,21.009999999999998,1.352563037321102
0.01,1.01,1.01,1.01,18.009999999999998,1.3748989898989898
0.01,0.01,1.01,1.01,14.01,1.3783787473799587
0.01,0.01,2.01,3.01,21.009999999999998,2.786390911402353
0.01,0.01,6.01,1.01,17.009999999999998,1.6948211214310285
0.01,0.01,2.01,1.01,16.009999999999998,0.628073593073593
0.01,0.01,1.01,2.01,10.01,1.6249999999999998
0.01,0.01,0.01,1.01,20.009999999999998,1.316599832915622
0.01,0.01,0.01,3.01,15.01,1.3979079254079254
0.01,0.01,1.01,1.01,14.01,0.4825779967159278
1.01,0.01,1.01,3.01,14.01,0.7512087912087912
0.01,0.01,2.01,1.01,16.009999999999998,1.4064285714285714
0.01,2.01,2.01,1.01,19.009999999999998,1.385
0.01,0.01,4.01,2.01,16.009999999999998,0.787933177933178
0.01,0.01,0.01,1.01,17.009999999999998,1.0420407561786873
1.01,1.01,1.01,1.01,26.009999999999998,0.6534523809523809
1.01,0.01,0.01,2.01,18.009999999999998,0.7904761904761903
0.01,0.01,0.01,1.01,13.01,1.0539014202172095
1.01,0.01,1.01,0.01,20.009999999999998,0.7982867132867134
0.01,0.01,2.01,1.01,9.01,1.0084182484182485
0.01,0.01,1.01,1.01,12.01,1.0450768512533217
0.01,0.01,1.01,5.01,12.01,0.7707932607932608
0.01,0.01,0.01,0.01,13.01,1.4066791979949873
0.01,0.01,0.01,0.01,14.01,1.1109746001125314
0.01,0.01,2.01,0.01,18.009999999999998,0.5882828282828283
0.01,0.01,0.01,3.01,15.01,1.1045865712167624
0.01,0.01,0.01,1.01,14.01,0.6115873015873017
0.01,0.01,1.01,1.01,10.01,0.57991302991303
0.01,0.01,6.01,0.01,11.01,0.5207142857142857
0.01,0.01,5.01,1.01,16.009999999999998,0.8275925925925925
6.01,1.01,8.01,1.01,15.01,0.4029292929292929
3.01,2.01,6.01,3.01,10.01,0.5479227053140097
1.01,0.01,7.01,0.01,14.01,0.76
2.01,3.01,7.01,1.01,14.01,0.8912307861220904
0.01,0.01,4.01,3.01,21.009999999999998,0.618941633079564
1.01,1.01,8.01,1.01,13.01,0.7253711484593838
0.01,1.01,6.01,1.01,19.009999999999998,0.7467017040930084
1.01,1.01,5.01,0.01,10.01,0.5583716475095785
0.01,0.01,9.01,1.01,11.01,0.392527195027195
1.01,1.01,8.01,1.01,11.01,1.1687301587301586
0.01,0.01,4.01,1.01,6.01,0.6300396825396826
0.01,0.01,11.01,0.01,14.01,0.4480952380952381
1.01,1.01,9.01,1.01,17.009999999999998,1.1069187675070027
1.01,0.01,5.01,2.01,21.009999999999998,0.4641666666666666
1.01,0.01,5.01,1.01,14.01,1.2713455988455988
0.01,4.01,1.01,1.01,14.01,0.9034704184704185
0.01,0.01,4.01,0.01,20.009999999999998,0.8150925925925925
2.01,1.01,10.01,3.01,10.01,0.3382004830917874
0.01,0.01,0.01,0.01,19.009999999999998,0.5971794871794872
0.01,1.01,0.01,0.01,14.01,0.5707345870503766
0.01,0.01,4.01,1.01,13.01,1.313196754512544
0.01,0.01,0.01,0.01,11.01,0.8473251748251749
1.01,0.01,0.01,2.01,17.009999999999998,1.4614240740284383
0.01,0.01,1.01,1.01,16.009999999999998,1.2092525895988893
1.01,0.01,2.01,0.01,21.009999999999998,0.5834339190221544
1.01,1.01,3.01,1.01,13.01,0.5255080446701339
0.01,1.01,2.01,0.01,13.01,1.243670934636093
0.01,1.01,1.01,0.01,14.01,1.2690895663476305
0.01,0.01,1.01,1.01,12.01,0.8306983106620812
0.01,1.01,0.01,1.01,12.01,0.9580260383723381
0.01,0.01,3.01,0.01,14.01,0.8083215113010509
0.01,0.01,2.01,0.01,12.01,0.5074738595913303
0.01,0.01,3.01,1.01,20.009999999999998,0.7268321874204228
0.01,0.01,2.01,0.01,14.01,0.40273504273504274
0.01,0.01,9.01,0.01,11.01,0.4818614718614719
0.01,0.01,5.01,0.01,15.01,0.17666666666666667
1.01,0.01,2.01,0.01,15.01,1.1627126099706744
2.01,0.01,8.01,2.01,12.01,1.3657432018109767
1.01,0.01,7.01,1.01,13.01,0.29333333333333333
0.01,1.01,9.01,1.01,12.01,0.3433333333333333
2.01,1.01,7.01,0.01,14.01,1.080436507936508
0.01,1.01,3.01,1.01,22.009999999999998,0.31597826086956515
2.01,0.01,9.01,1.01,16.009999999999998,0.35316696375519907
2.01,1.01,10.01,2.01,13.01,1.4279275001536664
0.01,0.01,3.01,1.01,13.01,1.3139251669047065
0.01,0.01,4.01,1.01,17.009999999999998,0.29535353535353537
0.01,0.01,10.01,2.01,14.01,0.5198336304218657
0.01,1.01,7.01,1.01,14.01,0.8766157372039723
0.01,0.01,3.01,0.01,13.01,0.7699206349206349
0.01,1.01,2.01,1.01,11.01,1.1009700284700286
1.01,1.01,5.01,1.01,9.01,0.2676871657754011
0.01,0.01,3.01,0.01,19.009999999999998,0.8355225166989872
0.01,1.01,7.01,0.01,19.009999999999998,0.840911330049261
2.01,0.01,8.01,1.01,20.009999999999998,0.6919906848369847
0.01,0.01,4.01,3.01,12.01,1.3806098710894106
1.01,0.01,9.01,2.01,13.01,0.5050174624087668
2.01,1.01,7.01,1.01,16.009999999999998,0.7073155929038282
4.01,1.01,5.01,1.01,27.009999999999998,0.6964058355437666
1.01,0.01,7.01,1.01,17.009999999999998,0.5159523809523809
1.01,2.01,3.01,2.01,20.009999999999998,1.031327263718568
0.01,0.01,5.01,0.01,17.009999999999998,0.6792293845437862
2.01,1.01,8.01,0.01,15.01,0.31164823914823914
0.01,1.01,0.01,1.01,18.009999999999998,1.3307366707366706
0.01,0.01,1.01,0.01,11.01,1.74489010989011
0.01,0.01,0.01,1.01,16.009999999999998,0.6563675213675213
0.01,0.01,0.01,0.01,22.009999999999998,1.552597605577145
0.01,0.01,1.01,2.01,13.01,2.1791628264208907
0.01,0.01,0.01,1.01,18.009999999999998,1.5939349376114083
0.01,1.01,0.01,2.01,19.009999999999998,0.9390126786620474
0.01,0.01,0.01,0.01,16.009999999999998,1.6723376623376622
0.01,0.01,2.01,2.01,19.009999999999998,0.7606941587823942
1.01,0.01,9.01,1.01,13.01,0.6400583474496518
0.01,1.01,4.01,1.01,11.01,0.7536097427476738
0.01,1.01,13.01,0.01,14.01,0.599044289044289
4.01,0.01,8.01,1.01,17.009999999999998,0.9219930508088401
3.01,2.01,7.01,2.01,20.009999999999998,0.3348538011695906
2.01,1.01,8.01,0.01,14.01,1.243802308802309
1.01,2.01,11.01,1.01,16.009999999999998,0.9175396825396824
0.01,0.01,6.01,1.01,15.01,0.8873659424975215
0.01,1.01,7.01,0.01,9.01,1.156866096866097
1.01,0.01,10.01,0.01,15.01,1.2685858585858587
1.01,0.01,9.01,0.01,13.01,1.712777777777778
0.01,1.01,7.01,1.01,16.009999999999998,0.8459487734487734
0.01,0.01,6.01,0.01,14.01,0.7163492063492063
1.01,0.01,8.01,2.01,19.009999999999998,0.904318181818182
0.01,1.01,6.01,0.01,15.01,1.1391264090177133
0.01,5.01,4.01,1.01,14.01,0.9482867132867132
0.01,0.01,7.01,0.01,17.009999999999998,0.8046428571428571
1.01,0.01,3.01,2.01,11.01,0.7554276717434614
0.01,1.01,8.01,0.01,14.01,0.4713728376886272
0.01,0.01,5.01,2.01,17.009999999999998,1.0610020715903068
0.01,0.01,2.01,0.01,20.009999999999998,0.6885682482944147
0.01,0.01,6.01,0.01,16.009999999999998,0.7557051720209615
0.01,1.01,0.01,1.01,13.01,0.6432329506242549
0.01,0.01,5.01,1.01,14.01,0.32920498084291183
0.01,1.01,3.01,1.01,12.01,0.9776262533999106
0.01,1.01,2.01,0.01,19.009999999999998,0.7695959595959596
1.01,0.01,0.01,2.01,16.009999999999998,0.9758730158730158
0.01,0.01,1.01,0.01,17.009999999999998,1.035163242554547
0.01,0.01,1.01,1.01,15.01,0.5447850678733032
0.01,0.01,2.01,0.01,16.009999999999998,0.6529000429000429
0.01,0.01,3.01,1.01,7.01,1.0496473695386739
0.01,0.01,2.01,1.01,12.01,0.7177639751552795
0.01,0.01,1.01,0.01,14.01,0.712113572701808
0.01,0.01,1.01,0.01,8.01,0.7045225382296321
0.01,0.01,4.01,3.01,18.009999999999998,0.7592424242424243
0.01,0.01,2.01,0.01,10.01,0.7288081554460865
0.01,1.01,1.01,2.01,15.01,1.2794444444444444
0.01,0.01,2.01,2.01,17.009999999999998,0.8541520467836257
1.01,0.01,1.01,0.01,15.01,0.6898446651387827
0.01,0.01,2.01,0.01,12.01,1.0655555555555556
0.01,0.01,4.01,2.01,14.01,0.7488055357095604
0.01,0.01,0.01,2.01,17.009999999999998,0.8433333333333333
0.01,0.01,0.01,0.01,15.01,1.7771568627450978
1.01,2.01,1.01,1.01,18.009999999999998,0.7187301587301587
0.01,0.01,1.01,0.01,15.01,1.1322222222222222
0.01,0.01,0.01,1.01,13.01,0.8488526268321664
0.01,0.01,1.01,0.01,22.009999999999998,0.6544916824454029
0.01,0.01,3.01,0.01,15.01,1.2006857661394867
0.01,0.01,1.01,2.01,15.01,1.0377132782937737
0.01,0.01,0.01,0.01,15.01,0.7401767676767677
0.01,0.01,2.01,1.01,10.01,0.781697235513025
0.01,0.01,2.01,0.01,13.01,1.2344769119769121
0.01,0.01,1.01,0.01,13.01,0.6683333333333332
0.01,0.01,1.01,0.01,13.01,0.5113104287017332
0.01,0.01,1.01,0.01,11.01,1.3047995417035663
0.01,0.01,3.01,2.01,22.009999999999998,0.7367824280982176
0.01,0.01,1.01,1.01,20.009999999999998,0.5664509564509564
1.01,0.01,0.01,0.01,11.01,0.7535897435897436
0.01,0.01,2.01,1.01,11.01,0.33836134453781513
0.01,0.01,2.01,0.01,16.009999999999998,0.5476148650061694
2.01,1.01,5.01,0.01,21.009999999999998,0.82511544011544
0.01,0.01,5.01,0.01,18.009999999999998,0.9420995670995671
0.01,0.01,4.01,0.01,20.009999999999998,0.568065953654189
2.01,2.01,2.01,2.01,18.009999999999998,0.5266194238774884
1.01,0.01,3.01,0.01,14.01,0.458721322537112
0.01,1.01,6.01,0.01,14.01,0.6388219426377321
0.01,0.01,2.01,3.01,17.009999999999998,1.0965620938201586
1.01,0.01,1.01,1.01,17.009999999999998,0.8878711484593836
0.01,0.01,5.01,0.01,28.009999999999998,0.5516666666666666
1.01,1.01,4.01,0.01,21.009999999999998,0.9298412698412699
0.01,0.01,7.01,1.01,23.009999999999998,0.7309527214064419
0.01,1.01,1.01,0.01,12.01,0.6351674212412752
0.01,2.01,6.01,1.01,22.009999999999998,0.957911532911533
1.01,5.01,3.01,0.01,18.009999999999998,0.6602163377163378
0.01,0.01,9.01,1.01,17.009999999999998,1.5014937438850482
1.01,2.01,4.01,1.01,16.009999999999998,0.8838554476427476
0.01,0.01,3.01,0.01,20.009999999999998,0.9299134199134199
0.01,0.01,4.01,0.01,14.01,0.3134774436090225
0.01,2.01,3.01,2.01,16.009999999999998,1.243625116713352
2.01,1.01,6.01,0.01,17.009999999999998,1.4165476190476192
2.01,0.01,6.01,1.01,17.009999999999998,0.9938184476342371
0.01,2.01,6.01,0.01,15.01,1.1423503966457258
1.01,0.01,3.01,0.01,14.01,0.9295887445887445
1.01,1.01,3.01,0.01,14.01,1.0848538011695905
2.01,0.01,1.01,1.01,19.009999999999998,1.1203535353535354
0.01,1.01,3.01,4.01,12.01,2.5239721389721392
0.01,0.01,5.01,1.01,16.009999999999998,2.024224664224664
1.01,1.01,7.01,0.01,18.009999999999998,0.7285406698564593
0.01,1.01,6.01,1.01,18.009999999999998,0.05761904761904762
0.01,0.01,1.01,1.01,16.009999999999998,1.0041418946214342
1.01,0.01,1.01,2.01,17.009999999999998,0.6845532245532244
0.01,0.01,0.01,1.01,15.01,0.6853968253968254
0.01,0.01,0.01,2.01,15.01,2.0335148909061953
0.01,1.01,1.01,1.01,10.01,0.6358981214863568
1.01,0.01,0.01,1.01,19.009999999999998,0.8878540903540904
0.01,0.01,1.01,1.01,13.01,0.32931725681725676
0.01,1.01,0.01,1.01,15.01,1.9415476190476189
0.01,0.01,2.01,1.01,17.009999999999998,1.585168792560097
1.01,0.01,1.01,2.01,14.01,0.4343339792252836
0.01,2.01,1.01,0.01,9.01,0.936190476190476
0.01,0.01,2.01,1.01,17.009999999999998,1.0292460317460317
0.01,0.01,0.01,2.01,20.009999999999998,0.8495604395604395
0.01,0.01,1.01,0.01,16.009999999999998,1.15781746031746
1.01,0.01,2.01,3.01,15.01,1.0851998897160187
0.01,1.01,1.01,0.01,16.009999999999998,1.2330173500334791
0.01,0.01,0.01,0.01,13.01,1.1386749742632096
0.01,0.01,1.01,1.01,18.009999999999998,0.8166129692983912
2.01,0.01,0.01,1.01,17.009999999999998,0.9538552188552187
0.01,0.01,4.01,0.01,16.009999999999998,0.8211111111111111
0.01,0.01,0.01,0.01,7.01,0.7591711790624834
1.01,0.01,1.01,2.01,8.01,0.46339584328714767
1.01,0.01,0.01,0.01,14.01,0.8052704158586512
0.01,2.01,2.01,1.01,16.009999999999998,0.7548412698412699
0.01,0.01,0.01,0.01,18.009999999999998,0.9989910813823858
0.01,0.01,1.01,1.01,11.01,0.3839750445632799
0.01,0.01,4.01,0.01,13.01,0.669382247522665
0.01,0.01,7.01,1.01,15.01,0.604234976493041
4.01,3.01,15.01,2.01,16.009999999999998,0.9384017356598
2.01,3.01,21.009999999999998,0.01,10.01,0.4869637769637769
4.01,1.01,14.01,1.01,7.01,0.9471522444103088
0.01,3.01,2.01,1.01,15.01,0.7799986316365626
1.01,0.01,6.01,2.01,21.009999999999998,1.3543019943019943
2.01,2.01,7.01,1.01,13.01,1.657867818456054
0.01,2.01,4.01,1.01,15.01,0.8363865763865762
1.01,0.01,3.01,0.01,13.01,1.2900546675546676
1.01,1.01,9.01,0.01,14.01,0.819879584017515
1.01,0.01,4.01,0.01,19.009999999999998,1.6303524444903752
4.01,0.01,17.009999999999998,1.01,17.009999999999998,1.1034530083443128
6.01,5.01,20.009999999999998,1.01,23.009999999999998,0.7738888888888888
2.01,3.01,14.01,1.01,15.01,0.7846651295564339
3.01,4.01,23.009999999999998,1.01,18.009999999999998,1.0473805623805623
5.01,3.01,11.01,1.01,15.01,0.6673648573648574
4.01,1.01,16.009999999999998,0.01,21.009999999999998,1.3747615147615144
1.01,4.01,17.009999999999998,1.01,20.009999999999998,1.5266666666666666
1.01,6.01,16.009999999999998,0.01,18.009999999999998,1.1936563436563437
3.01,1.01,8.01,1.01,15.01,0.8941987321244287
0.01,0.01,10.01,0.01,15.01,0.5839681700101257
2.01,0.01,9.01,2.01,16.009999999999998,0.8019172932330827
1.01,0.01,12.01,0.01,14.01,0.5451140717520027
1.01,1.01,2.01,0.01,16.009999999999998,0.7154761904761904
1.01,2.01,6.01,0.01,16.009999999999998,1.0517189864451528
0.01,3.01,2.01,1.01,14.01,0.8567843459222768
2.01,0.01,7.01,0.01,21.009999999999998,0.7894117647058824
0.01,0.01,9.01,0.01,13.01,0.6703535353535353
0.01,4.01,7.01,1.01,14.01,1.2088636363636363
1.01,1.01,7.01,0.01,18.009999999999998,0.19596491228070176
3.01,4.01,7.01,1.01,15.01,0.8209555984555985
