in_comm,directed_rnbrw,backtrack,zigzag,zigzag_cycle,weighted_zigzag
False,0.01,0.01,0.01,40.01,1.073554690742547
False,0.01,0.01,1.01,39.01,1.0444767038517035
False,1.01,0.01,0.01,35.01,0.8317396750074383
False,0.01,1.01,0.01,37.01,0.9038891740171999
False,1.01,0.01,1.01,41.01,1.012415719235182
False,0.01,0.01,3.01,31.009999999999998,1.3802430144467348
False,1.01,2.01,4.01,31.009999999999998,0.7595430614063245
False,1.01,1.01,5.01,40.01,1.5279431313165786
False,4.01,0.01,1.01,41.01,1.3608778977922518
True,5.01,1.01,4.01,36.01,0.7744993894993897
False,0.01,0.01,0.01,26.009999999999998,0.7709368012939442
False,0.01,1.01,1.01,40.01,0.5991534198588047
False,0.01,0.01,0.01,36.01,1.146038335753494
False,0.01,1.01,0.01,38.01,0.5510543167699229
False,0.01,0.01,1.01,34.01,0.897107098303519
True,0.01,0.01,0.01,45.01,0.7192325962228754
False,0.01,0.01,1.01,35.01,1.7112129975256216
False,0.01,0.01,0.01,26.009999999999998,1.2356345917768055
False,1.01,0.01,0.01,28.009999999999998,0.8645898397050469
False,0.01,2.01,0.01,32.01,0.9202270605211782
False,2.01,2.01,0.01,37.01,0.9600980038480039
True,3.01,2.01,2.01,31.009999999999998,0.6477841449318096
True,5.01,4.01,0.01,35.01,1.4894806237221099
True,4.01,4.01,2.01,34.01,1.2146448661987634
False,11.01,4.01,4.01,25.009999999999998,0.9987177060429341
True,5.01,28.009999999999998,1.01,39.01,0.733741189265675
False,1.01,0.01,0.01,39.01,1.1221964293016926
True,0.01,1.01,0.01,30.009999999999998,1.143537072896462
False,0.01,0.01,0.01,39.01,0.6880774455199712
False,0.01,0.01,2.01,39.01,0.6899857147683234
False,0.01,1.01,0.01,39.01,1.112188321766327
False,0.01,0.01,1.01,37.01,0.6799111562523512
True,0.01,0.01,1.01,35.01,1.650935364871535
False,1.01,0.01,3.01,38.01,0.5614658509339361
True,1.01,2.01,0.01,43.01,1.66574407550214
False,3.01,4.01,0.01,39.01,1.4202235447521134
False,2.01,2.01,2.01,25.009999999999998,0.6994810705902839
False,3.01,2.01,1.01,30.009999999999998,1.206118970543523
False,3.01,3.01,1.01,31.009999999999998,1.1034717956915328
False,7.01,4.01,6.01,46.01,0.9355935750616601
True,9.01,2.01,4.01,26.009999999999998,1.764111728765236
False,9.01,5.01,1.01,36.01,1.5207719070031551
False,0.01,0.01,1.01,33.01,1.1243412586497292
True,0.01,0.01,0.01,39.01,1.1122890644214172
False,0.01,0.01,1.01,32.01,0.4495857140869929
True,0.01,0.01,0.01,36.01,0.8016491645883169
True,0.01,0.01,0.01,45.01,1.0288472744512502
False,0.01,0.01,0.01,40.01,0.9166710695036022
False,0.01,0.01,1.01,38.01,0.920684733647292
False,0.01,0.01,1.01,38.01,1.9364536600757623
False,0.01,0.01,0.01,42.01,1.0015052389732695
False,0.01,0.01,0.01,40.01,1.2770373375329445
False,0.01,0.01,0.01,53.01,0.9609797489856515
False,0.01,0.01,1.01,29.009999999999998,0.7649371342464238
True,0.01,1.01,0.01,37.01,0.5191198500735668
False,1.01,0.01,0.01,38.01,0.7023150379032732
False,0.01,0.01,0.01,35.01,1.2914572538408187
False,0.01,1.01,2.01,29.009999999999998,1.193073634178174
False,0.01,0.01,0.01,35.01,1.3171189878087226
True,0.01,0.01,0.01,37.01,0.9088718328734973
False,0.01,1.01,0.01,33.01,1.141388144661891
False,0.01,0.01,0.01,45.01,1.4344870715092095
False,0.01,0.01,0.01,36.01,1.241853654647772
False,0.01,0.01,0.01,39.01,1.090310188283196
True,0.01,0.01,0.01,40.01,1.1958595478548961
False,0.01,0.01,0.01,30.009999999999998,0.5521697431615351
False,0.01,0.01,2.01,33.01,0.6107079062949653
False,0.01,0.01,1.01,34.01,1.113866572306271
False,0.01,0.01,1.01,36.01,1.791307993796102
False,0.01,0.01,1.01,34.01,1.5139493293547843
False,0.01,1.01,3.01,34.01,1.3507169282783225
False,1.01,1.01,3.01,40.01,1.0061680616525863
False,1.01,0.01,3.01,40.01,1.4336227485542041
False,3.01,1.01,8.01,21.009999999999998,1.9072623357541276
True,0.01,0.01,1.01,30.009999999999998,0.8166589702069024
False,0.01,0.01,0.01,40.01,1.3080938962088846
False,0.01,0.01,1.01,34.01,1.194205698990902
False,0.01,0.01,3.01,38.01,0.677652623023467
False,0.01,0.01,0.01,23.009999999999998,0.9624589450717718
False,0.01,1.01,0.01,35.01,0.8501333127811408
False,0.01,0.01,0.01,51.01,1.1648585715315036
True,1.01,0.01,2.01,38.01,1.1433989320750402
False,2.01,0.01,1.01,31.009999999999998,1.1875861694205347
False,1.01,0.01,2.01,41.01,1.2765936126548252
False,0.01,1.01,0.01,37.01,1.0065483151031325
False,1.01,0.01,1.01,36.01,1.80511542538565
False,0.01,0.01,1.01,33.01,1.141928706035849
False,1.01,2.01,1.01,38.01,1.6675588522130878
False,5.01,1.01,5.01,48.01,1.1995772463443541
False,2.01,2.01,3.01,31.009999999999998,1.3426404589562484
False,0.01,0.01,3.01,37.01,0.5167051245759685
False,0.01,0.01,0.01,24.009999999999998,0.7769558207502629
True,0.01,0.01,0.01,35.01,1.0225412872380943
True,0.01,0.01,0.01,36.01,0.8878807059884345
False,0.01,0.01,0.01,35.01,0.8394839147780324
False,0.01,0.01,0.01,33.01,0.41397925088327564
False,0.01,0.01,0.01,39.01,1.3084842695581236
True,0.01,1.01,2.01,36.01,0.9396264431185586
False,0.01,0.01,0.01,38.01,0.5159326821102196
False,0.01,0.01,1.01,33.01,0.5515087965010566
False,0.01,1.01,1.01,34.01,1.4794961598909648
False,0.01,1.01,1.01,32.01,0.510824298726919
True,0.01,0.01,0.01,40.01,1.2240776667630888
False,0.01,0.01,1.01,38.01,1.08605134118292
False,0.01,0.01,4.01,34.01,1.0800697115450435
False,1.01,0.01,2.01,39.01,1.2971062366752022
False,1.01,0.01,0.01,43.01,0.7320126497066152
False,0.01,0.01,0.01,32.01,0.9230551761916179
False,0.01,0.01,0.01,29.009999999999998,0.7456973467008682
False,0.01,0.01,0.01,40.01,0.8606248284711282
True,1.01,0.01,1.01,49.01,0.7827525533017522
True,0.01,1.01,1.01,31.009999999999998,0.7923980113853413
False,1.01,0.01,0.01,49.01,0.7682150454937842
False,0.01,0.01,0.01,41.01,1.0576087737348097
False,0.01,0.01,2.01,32.01,1.1538218392403934
False,1.01,0.01,0.01,37.01,0.8363113413074713
False,0.01,0.01,0.01,38.01,0.8056235125837825
True,3.01,0.01,5.01,49.01,1.1447321107692001
False,1.01,1.01,4.01,31.009999999999998,1.386035854217903
True,5.01,1.01,0.01,40.01,1.043321239528333
False,2.01,1.01,2.01,33.01,0.7540099156062154
False,3.01,1.01,2.01,42.01,0.7241390400367046
False,0.01,0.01,3.01,39.01,1.0571224385184343
False,0.01,0.01,1.01,37.01,0.775398952036883
False,0.01,1.01,0.01,33.01,1.1116812180431108
False,0.01,0.01,2.01,37.01,1.1891237043954437
False,0.01,0.01,0.01,28.009999999999998,0.8972423545227974
False,0.01,0.01,1.01,34.01,1.1509417339756602
True,0.01,0.01,0.01,30.009999999999998,1.148212481962482
True,0.01,0.01,0.01,40.01,1.0507496880118907
False,0.01,1.01,0.01,34.01,1.7191412070608427
False,1.01,0.01,0.01,36.01,1.3988718467522814
False,0.01,0.01,2.01,47.01,0.5523001596914641
False,1.01,1.01,2.01,34.01,0.8156587911497724
False,1.01,2.01,0.01,29.009999999999998,0.40185413215752575
False,0.01,1.01,2.01,33.01,0.7682594077274928
True,3.01,0.01,1.01,31.009999999999998,0.9969780239461091
False,1.01,1.01,2.01,33.01,0.6653210678210678
False,0.01,0.01,0.01,28.009999999999998,1.0682912164718779
False,0.01,0.01,0.01,44.01,1.4350188196689668
True,0.01,1.01,0.01,38.01,0.8764305087058617
False,0.01,0.01,0.01,40.01,1.0371354245626387
True,0.01,0.01,0.01,49.01,0.849812696687585
True,0.01,0.01,0.01,42.01,1.7977321986156665
False,0.01,0.01,1.01,32.01,1.2878178253052326
False,0.01,0.01,1.01,39.01,0.8909137772207762
False,0.01,0.01,0.01,44.01,1.5408271385081356
False,0.01,0.01,1.01,34.01,1.011441124235242
False,0.01,0.01,0.01,39.01,0.822073106569674
False,0.01,0.01,0.01,31.009999999999998,0.960708238077576
False,2.01,0.01,1.01,41.01,1.6113465667160598
False,3.01,1.01,4.01,43.01,1.2853872968602873
False,1.01,1.01,3.01,38.01,1.2984646177534904
True,0.01,0.01,5.01,23.009999999999998,1.076280401224666
False,0.01,0.01,1.01,44.01,0.756510661634797
False,0.01,0.01,3.01,39.01,0.666651099241981
False,0.01,0.01,0.01,35.01,0.9439058377202919
True,0.01,0.01,1.01,43.01,0.7098802424109205
False,0.01,1.01,0.01,39.01,0.8288596036929132
False,0.01,0.01,1.01,28.009999999999998,1.0626101100116316
True,0.01,0.01,1.01,31.009999999999998,0.9443250377073906
False,0.01,1.01,0.01,30.009999999999998,1.0123958203812824
False,1.01,0.01,0.01,33.01,0.7785294444117973
False,0.01,0.01,1.01,42.01,0.8944701717948563
False,0.01,0.01,1.01,32.01,0.4898994946606623
False,0.01,1.01,1.01,41.01,0.6712061176958877
False,0.01,1.01,0.01,32.01,0.6869110275689222
False,0.01,1.01,0.01,23.009999999999998,1.4621122326636276
False,2.01,1.01,1.01,38.01,0.7943405317098697
False,1.01,2.01,3.01,40.01,1.0430857349403968
True,0.01,0.01,0.01,30.009999999999998,0.6236965866190576
False,0.01,0.01,0.01,45.01,0.8691183572762519
False,0.01,0.01,0.01,45.01,0.7987622286253118
True,0.01,2.01,2.01,36.01,0.9401713334655202
False,0.01,0.01,1.01,29.009999999999998,0.8822255993036043
False,0.01,0.01,1.01,36.01,0.849824646074646
False,0.01,0.01,0.01,40.01,0.5575439162802941
False,1.01,1.01,0.01,45.01,0.9537067839811528
False,0.01,1.01,0.01,46.01,1.0593655125335493
False,0.01,0.01,1.01,32.01,1.34610166050516
True,0.01,0.01,1.01,40.01,0.7864805615957688
False,1.01,1.01,1.01,37.01,0.9502466607629652
False,0.01,0.01,1.01,38.01,1.2361307777423893
False,3.01,0.01,1.01,42.01,1.421550778876007
False,0.01,0.01,6.01,44.01,0.588110778110778
False,1.01,3.01,2.01,43.01,0.9587146724625069
False,0.01,0.01,0.01,38.01,0.4136022348093287
False,0.01,1.01,0.01,36.01,0.8927834412354536
False,0.01,0.01,2.01,33.01,0.8711569183579726
False,1.01,0.01,0.01,37.01,1.000197287512609
False,0.01,0.01,0.01,30.009999999999998,1.064105537859234
False,0.01,0.01,0.01,33.01,1.0617487141208366
False,0.01,0.01,2.01,48.01,0.662688508581778
True,0.01,0.01,1.01,40.01,0.44160174510371
False,2.01,0.01,2.01,36.01,0.29583959899749374
False,1.01,0.01,0.01,34.01,0.9035086503838614
True,0.01,0.01,1.01,39.01,1.0561938996157179
False,1.01,0.01,1.01,35.01,0.8082218793225491
False,5.01,1.01,3.01,44.01,1.0346909265949513
False,1.01,1.01,3.01,33.01,1.247507139841643
True,4.01,4.01,1.01,39.01,1.343408002307747
False,3.01,2.01,4.01,36.01,1.1989332958895027
False,0.01,0.01,0.01,33.01,0.5431140306527679
False,0.01,0.01,0.01,36.01,0.7187501495315262
False,0.01,0.01,0.01,45.01,0.3524053724053724
False,0.01,0.01,1.01,41.01,0.8428363285614601
True,0.01,0.01,2.01,48.01,0.7175627288088589
True,0.01,0.01,0.01,32.01,0.6100294512251033
False,0.01,0.01,0.01,45.01,0.9880657758450112
False,0.01,0.01,0.01,26.009999999999998,1.0127353071105851
True,0.01,0.01,0.01,33.01,0.5631320330272928
False,0.01,0.01,0.01,31.009999999999998,0.7321120984278879
False,0.01,0.01,2.01,33.01,1.0331582143662423
False,1.01,0.01,0.01,40.01,0.9169700244118065
False,0.01,0.01,1.01,42.01,0.9803447568345267
False,2.01,1.01,1.01,51.01,1.1178166946118266
False,2.01,2.01,2.01,40.01,1.2232940957027525
True,2.01,1.01,6.01,32.01,0.6793930338667181
False,0.01,0.01,1.01,39.01,0.8764512172935982
False,0.01,0.01,0.01,31.009999999999998,0.5351045684542325
False,0.01,0.01,0.01,33.01,1.6920368360205702
False,0.01,0.01,1.01,34.01,1.0434030328767923
False,0.01,0.01,0.01,49.01,1.1955990485785881
False,0.01,0.01,1.01,32.01,0.8334031478565903
False,0.01,0.01,0.01,32.01,1.5329747069759183
False,0.01,1.01,2.01,39.01,0.5668788593223458
False,3.01,1.01,0.01,35.01,1.5917128829919078
True,4.01,2.01,4.01,25.009999999999998,0.9140562035242887
True,8.01,1.01,1.01,30.009999999999998,1.0787767501100594
False,1.01,3.01,0.01,37.01,1.0655621157433808
False,3.01,4.01,2.01,33.01,0.8415288943860373
True,1.01,17.009999999999998,0.01,27.009999999999998,0.9341652646146537
True,5.01,4.01,3.01,33.01,1.3193629413687848
False,4.01,7.01,2.01,33.01,0.981740004526588
False,0.01,0.01,1.01,33.01,0.83713684973489
False,0.01,0.01,0.01,26.009999999999998,1.0794695862534736
False,0.01,0.01,0.01,34.01,1.137141917530534
False,0.01,0.01,1.01,36.01,0.8350047631451806
False,0.01,0.01,1.01,30.009999999999998,1.0959007045406215
False,0.01,0.01,2.01,26.009999999999998,1.4002598376373667
False,0.01,0.01,1.01,26.009999999999998,0.7532301492892399
False,0.01,0.01,0.01,35.01,1.1442393511134963
False,0.01,0.01,1.01,39.01,0.9066560248536992
False,0.01,0.01,0.01,35.01,1.2549780186171573
False,0.01,1.01,1.01,30.009999999999998,1.11074548676983
False,0.01,0.01,0.01,32.01,0.7404155160868461
False,0.01,1.01,0.01,42.01,1.3062252435899089
True,0.01,1.01,2.01,35.01,1.485780842343007
False,0.01,1.01,1.01,30.009999999999998,0.9672005821686127
True,0.01,1.01,2.01,46.01,0.6775744862815801
False,0.01,0.01,0.01,32.01,0.716991682445403
True,1.01,1.01,2.01,50.01,0.9728783004427546
False,0.01,1.01,0.01,42.01,0.621658680030378
True,0.01,0.01,1.01,39.01,0.7312463190404366
False,0.01,0.01,1.01,43.01,1.13162467761012
False,0.01,0.01,1.01,32.01,0.613545676715013
True,0.01,0.01,0.01,40.01,0.6062388869413688
False,1.01,0.01,0.01,49.01,0.6128786204308025
False,0.01,0.01,1.01,31.009999999999998,0.8931758929717188
False,0.01,0.01,0.01,33.01,1.0888451213934336
False,0.01,1.01,0.01,36.01,1.011880561984926
False,0.01,0.01,0.01,36.01,0.639623869260966
False,0.01,2.01,1.01,40.01,1.8380004455418837
True,1.01,1.01,8.01,27.009999999999998,0.8836032998376893
False,2.01,0.01,3.01,43.01,0.9203786914849788
False,1.01,0.01,7.01,27.009999999999998,1.192481611832993
True,0.01,0.01,0.01,27.009999999999998,0.7173419033847329
False,0.01,0.01,0.01,40.01,1.0387016343000153
False,0.01,0.01,0.01,33.01,1.1138609622121336
False,0.01,0.01,0.01,39.01,1.4898312914991274
False,0.01,0.01,1.01,36.01,0.6975993045604965
False,0.01,0.01,0.01,46.01,0.9208539542472235
False,0.01,0.01,1.01,43.01,1.5268873050807952
True,0.01,0.01,0.01,36.01,0.8999903530632561
False,0.01,0.01,2.01,33.01,1.753052623680324
False,0.01,1.01,0.01,40.01,1.2104422409466755
False,0.01,0.01,0.01,31.009999999999998,0.8289602170776882
False,0.01,0.01,1.01,29.009999999999998,0.566714849173058
False,0.01,0.01,0.01,33.01,1.0383698141176523
False,1.01,0.01,0.01,28.009999999999998,0.983785555103827
True,1.01,0.01,2.01,24.009999999999998,1.0617675585900004
False,2.01,0.01,5.01,30.009999999999998,1.7484384970084768
False,0.01,0.01,0.01,44.01,0.830816946193425
False,0.01,0.01,1.01,43.01,0.43514647142892626
False,0.01,0.01,0.01,29.009999999999998,0.689404207612055
True,0.01,0.01,0.01,35.01,0.7886301934210469
False,0.01,0.01,1.01,39.01,1.0827942452242132
False,0.01,0.01,0.01,44.01,0.9793800576706368
False,0.01,0.01,0.01,31.009999999999998,1.27891757033037
False,1.01,1.01,0.01,45.01,0.9300716171359946
True,0.01,1.01,0.01,30.009999999999998,0.731856063892383
False,0.01,1.01,0.01,44.01,1.4288636821634304
False,0.01,0.01,1.01,31.009999999999998,0.5588764923218704
False,0.01,0.01,0.01,40.01,1.2458844558301083
True,0.01,0.01,1.01,33.01,0.7015981830966305
True,0.01,0.01,0.01,27.009999999999998,0.9718277765348009
True,1.01,1.01,0.01,31.009999999999998,0.7297901537930694
False,3.01,3.01,2.01,44.01,0.8097254406966345
False,1.01,0.01,1.01,41.01,0.9350507772527896
True,0.01,0.01,0.01,40.01,0.8930667355781772
False,0.01,0.01,0.01,48.01,0.48557555748345227
False,0.01,0.01,0.01,42.01,0.7927396179908294
False,0.01,0.01,0.01,32.01,1.1591493728411546
False,0.01,0.01,0.01,43.01,0.9010667548825443
False,0.01,0.01,0.01,32.01,1.4551390627701366
True,0.01,0.01,0.01,29.009999999999998,1.1259903534071405
False,0.01,0.01,2.01,32.01,1.3318688731799997
True,0.01,1.01,0.01,43.01,1.073572669468168
False,0.01,0.01,0.01,30.009999999999998,1.4569202503722627
False,1.01,1.01,1.01,39.01,1.2537753413735113
False,0.01,4.01,0.01,43.01,1.1503203933528585
True,4.01,4.01,2.01,33.01,1.811217645003301
False,2.01,3.01,3.01,29.009999999999998,1.6620603435615553
False,1.01,3.01,2.01,24.009999999999998,1.1946712126921906
False,0.01,0.01,2.01,32.01,0.4909966317506266
False,0.01,0.01,0.01,31.009999999999998,0.3864031855688878
False,0.01,0.01,1.01,40.01,1.1650806468863575
False,0.01,0.01,0.01,36.01,1.4811702751258162
False,1.01,0.01,0.01,28.009999999999998,1.232349515532579
False,0.01,0.01,1.01,26.009999999999998,0.6847675533377304
True,0.01,0.01,1.01,33.01,1.2307917478052113
True,0.01,0.01,2.01,29.009999999999998,1.3505818582034426
False,0.01,1.01,0.01,39.01,1.0959531860258607
False,0.01,1.01,0.01,27.009999999999998,0.9785360260346386
False,1.01,1.01,3.01,26.009999999999998,0.7311102511829256
False,1.01,0.01,1.01,36.01,0.8122992495614522
True,0.01,1.01,2.01,34.01,1.0742627651324448
False,2.01,0.01,0.01,32.01,0.9705305713042284
False,1.01,1.01,3.01,34.01,1.15122335997336
False,0.01,1.01,2.01,31.009999999999998,0.8542982456140351
False,0.01,0.01,1.01,41.01,0.5021605355428885
False,0.01,0.01,0.01,39.01,0.9550120101541357
False,0.01,0.01,1.01,36.01,0.8870472714499611
False,0.01,0.01,0.01,36.01,0.981214977256933
False,0.01,0.01,1.01,40.01,0.6079426476730707
True,0.01,0.01,0.01,32.01,0.5507197370993981
False,0.01,1.01,0.01,37.01,0.7340129837816982
False,1.01,1.01,0.01,38.01,1.1229551432063547
False,0.01,0.01,2.01,41.01,0.8169977138049893
True,0.01,1.01,1.01,50.01,0.9451545112381026
False,0.01,0.01,0.01,33.01,0.9191227400050931
True,0.01,0.01,1.01,39.01,0.6335755083066597
False,0.01,1.01,0.01,32.01,1.0872848565120028
False,1.01,2.01,3.01,38.01,0.6933393682184004
False,2.01,2.01,2.01,36.01,1.1317770494405053
False,0.01,3.01,3.01,41.01,1.1409331670744718
False,0.01,0.01,0.01,40.01,0.5468055555555557
False,0.01,0.01,1.01,37.01,1.3962617011189418
False,0.01,0.01,1.01,31.009999999999998,0.7316287063365612
False,0.01,0.01,1.01,38.01,0.8539457228223719
False,0.01,0.01,1.01,34.01,0.9624188230070583
False,0.01,0.01,0.01,31.009999999999998,1.1760587408002188
False,0.01,0.01,0.01,29.009999999999998,0.869769595804456
True,0.01,0.01,2.01,33.01,0.6115365860871184
False,0.01,1.01,1.01,36.01,1.1715424597970392
True,0.01,0.01,0.01,28.009999999999998,0.9348954213387684
False,0.01,0.01,0.01,29.009999999999998,0.5526513806631259
False,1.01,0.01,0.01,27.009999999999998,1.1326598773711614
False,0.01,0.01,0.01,31.009999999999998,1.3954238266708305
False,1.01,1.01,1.01,40.01,0.5764163621081987
True,2.01,1.01,4.01,41.01,0.7178228027798966
False,1.01,3.01,6.01,33.01,1.4998815547081499
True,0.01,1.01,1.01,48.01,1.4045110766093454
False,0.01,0.01,1.01,36.01,0.45166554230836176
False,1.01,0.01,0.01,35.01,0.5324470868344898
False,0.01,0.01,0.01,30.009999999999998,1.2698822242382537
True,0.01,0.01,1.01,42.01,0.9840827922077923
False,0.01,0.01,0.01,36.01,0.6234131380764312
False,1.01,0.01,0.01,33.01,1.2806488842934929
False,0.01,0.01,0.01,39.01,0.43093034593034596
False,0.01,0.01,0.01,39.01,0.7968689056303474
False,1.01,0.01,0.01,40.01,0.5008430166324903
False,3.01,2.01,2.01,34.01,1.050385882409519
False,2.01,0.01,0.01,33.01,0.9503555252502986
False,1.01,2.01,0.01,35.01,1.0199870216231772
True,3.01,2.01,4.01,28.009999999999998,2.064202544294192
False,5.01,4.01,6.01,45.01,0.927501847567637
True,5.01,4.01,5.01,33.01,1.1434335576433483
False,0.01,0.01,1.01,34.01,1.0337043934593315
False,0.01,0.01,0.01,35.01,1.4049457657194226
False,0.01,0.01,2.01,47.01,0.8464567105946416
False,0.01,0.01,0.01,35.01,1.1682139561696951
False,0.01,0.01,1.01,35.01,0.8866865665932884
False,0.01,1.01,0.01,25.009999999999998,0.7952206376448369
True,0.01,1.01,0.01,48.01,0.9674844046018751
True,0.01,0.01,0.01,42.01,0.5597193622705835
False,0.01,0.01,1.01,38.01,0.8617580064740308
False,0.01,0.01,1.01,40.01,1.48141248106185
False,0.01,0.01,1.01,42.01,1.0855302266171833
False,0.01,0.01,0.01,38.01,1.0628668310871916
False,1.01,1.01,0.01,45.01,1.1157627013509368
False,0.01,0.01,3.01,44.01,0.9126114709164242
False,1.01,2.01,3.01,32.01,1.0871477189100858
False,2.01,3.01,2.01,41.01,1.490766019857847
False,0.01,0.01,1.01,37.01,0.6856683335842928
True,0.01,0.01,0.01,45.01,1.31807698244031
True,0.01,0.01,0.01,30.009999999999998,0.8981305678325802
False,0.01,0.01,0.01,40.01,1.2066241045361936
False,0.01,0.01,0.01,35.01,1.0904518886969627
False,0.01,0.01,0.01,29.009999999999998,0.9946940623875606
False,2.01,1.01,2.01,29.009999999999998,0.5152465579319799
False,0.01,0.01,0.01,28.009999999999998,0.9485135260063686
False,0.01,0.01,0.01,37.01,1.2674072164137395
False,0.01,0.01,0.01,37.01,1.0577036560347006
False,0.01,0.01,0.01,30.009999999999998,0.999475335584549
False,0.01,2.01,1.01,38.01,1.2294314337183738
True,3.01,1.01,3.01,39.01,0.9291763608755138
False,3.01,4.01,3.01,33.01,1.768522427229521
True,3.01,0.01,3.01,40.01,1.320709634404456
False,2.01,1.01,5.01,36.01,1.5084397045135587
False,0.01,0.01,0.01,27.009999999999998,0.862452935563857
False,0.01,0.01,0.01,33.01,1.0144952631909152
False,0.01,0.01,1.01,39.01,0.6079950103499914
False,0.01,0.01,0.01,41.01,1.4870668718583027
True,0.01,0.01,1.01,41.01,1.1584673093175963
False,0.01,0.01,0.01,35.01,1.4809947868175137
False,0.01,0.01,0.01,32.01,1.8032556730231935
False,0.01,1.01,1.01,36.01,1.1606224769382663
False,0.01,1.01,0.01,31.009999999999998,1.3172087578614269
False,1.01,0.01,0.01,37.01,0.9746735707719689
False,2.01,0.01,2.01,39.01,1.027923812905375
False,2.01,0.01,2.01,42.01,0.853558493859658
True,0.01,2.01,3.01,44.01,0.890369886076903
False,1.01,4.01,2.01,27.009999999999998,1.0482911628601284
False,1.01,1.01,0.01,34.01,1.2940492653853386
False,2.01,0.01,1.01,32.01,0.4935689676652675
False,0.01,1.01,0.01,30.009999999999998,1.1868884062428904
True,0.01,0.01,0.01,40.01,0.5691089403530049
False,0.01,0.01,0.01,32.01,0.6216496030543102
False,0.01,0.01,0.01,32.01,1.169565897065897
False,0.01,1.01,0.01,41.01,0.617716017549104
False,0.01,0.01,0.01,41.01,0.8273099704135173
False,0.01,0.01,1.01,25.009999999999998,1.0908993488325966
True,0.01,1.01,0.01,38.01,1.3602771904655466
False,0.01,0.01,2.01,36.01,0.9949384965220798
True,0.01,2.01,0.01,17.009999999999998,0.6611945641741038
False,0.01,0.01,1.01,34.01,0.6201435128289348
False,1.01,0.01,0.01,38.01,0.7775378557788242
False,2.01,0.01,3.01,26.009999999999998,0.9611630954761453
True,2.01,2.01,2.01,39.01,0.7608161911760982
False,1.01,2.01,1.01,40.01,1.1742677844795695
False,2.01,3.01,0.01,36.01,1.4121652485655307
False,0.01,0.01,0.01,30.009999999999998,0.7602649846970333
False,0.01,1.01,1.01,35.01,0.5778721928857241
True,1.01,0.01,0.01,39.01,1.1752438561985696
True,0.01,0.01,0.01,45.01,1.1358139469563664
False,0.01,0.01,0.01,41.01,1.1062444962444966
False,0.01,0.01,0.01,38.01,1.1663123162483522
False,0.01,0.01,1.01,42.01,0.566252098804281
True,0.01,1.01,0.01,31.009999999999998,0.7045505548259202
False,0.01,0.01,0.01,30.009999999999998,1.1908915801631086
False,1.01,1.01,0.01,48.01,0.926260208076229
False,2.01,2.01,1.01,37.01,1.424048667441701
False,1.01,2.01,1.01,51.01,0.9160932571013217
False,1.01,2.01,3.01,30.009999999999998,1.1046234081936452
False,1.01,3.01,2.01,44.01,1.0899629597612681
False,1.01,5.01,2.01,40.01,1.1229338897572427
True,2.01,9.01,0.01,36.01,1.2490334429589671
False,0.01,0.01,0.01,46.01,0.8411414701855877
False,0.01,1.01,2.01,33.01,0.8354497208387668
True,0.01,0.01,2.01,41.01,0.8656358918858917
False,0.01,0.01,1.01,39.01,0.6376153276153277
False,0.01,0.01,0.01,32.01,0.8932152477945011
False,0.01,0.01,0.01,46.01,1.07513653767744
False,0.01,0.01,0.01,37.01,0.8641552094339284
False,0.01,0.01,2.01,40.01,0.8135544224530797
False,1.01,0.01,0.01,26.009999999999998,0.4594735276555763
False,1.01,0.01,1.01,41.01,0.6150526143365018
False,0.01,1.01,0.01,35.01,0.6731002784632357
False,1.01,2.01,0.01,29.009999999999998,1.1460303060866264
False,3.01,2.01,1.01,39.01,0.6940445221634058
False,2.01,2.01,0.01,37.01,0.9214847583025018
False,0.01,1.01,2.01,29.009999999999998,0.9694519955266798
False,1.01,1.01,0.01,36.01,0.915525640312435
False,0.01,0.01,1.01,27.009999999999998,1.029636055923356
True,0.01,0.01,1.01,33.01,0.6928256398795302
False,0.01,0.01,0.01,30.009999999999998,0.8635303776683086
False,0.01,0.01,0.01,46.01,0.7641775998447664
False,0.01,0.01,1.01,31.009999999999998,1.3123145890800385
True,0.01,0.01,2.01,41.01,1.1792645497440895
False,0.01,0.01,0.01,35.01,1.2756134118602853
False,0.01,0.01,0.01,37.01,0.7188290579389649
False,1.01,0.01,2.01,31.009999999999998,0.8774542948999471
False,0.01,1.01,1.01,35.01,0.6461602825565463
False,3.01,0.01,2.01,44.01,1.129803357578723
False,0.01,0.01,4.01,31.009999999999998,1.4157253853083753
False,1.01,4.01,4.01,40.01,0.9183623285999329
False,1.01,1.01,2.01,28.009999999999998,1.7731373069733805
True,2.01,2.01,5.01,38.01,1.367107127241021
False,1.01,3.01,5.01,31.009999999999998,1.0236285212637726
False,0.01,0.01,0.01,33.01,1.6647560186739427
False,0.01,0.01,0.01,28.009999999999998,1.005775011427701
True,0.01,0.01,0.01,35.01,1.1844414308732554
False,0.01,0.01,0.01,39.01,1.3710634064239304
False,0.01,1.01,0.01,33.01,1.2942378516518418
False,0.01,0.01,2.01,22.009999999999998,0.6166821647031425
False,0.01,0.01,0.01,33.01,0.9138085355196617
False,0.01,0.01,0.01,32.01,2.1314138169540815
False,0.01,0.01,0.01,37.01,1.0689038513498346
True,0.01,1.01,2.01,32.01,1.20357964190713
False,2.01,0.01,2.01,36.01,0.6389225069186171
False,0.01,3.01,0.01,27.009999999999998,1.618768396989317
False,3.01,3.01,1.01,28.009999999999998,1.145574403973773
